5979|Horse Racing|false|false|true|9|319|https://psnprofiles.com/trophies/5979-horse-racing/|false|10 Jul 2018 6:16:15 AM|10 Jul 2018 7:58:12 AM|true|true
6763|The Invisible Hours|false|false|true|37|1118|https://psnprofiles.com/trophies/6763-the-invisible-hours/|true|9 Jul 2018 3:20:14 PM|10 Jul 2018 6:03:12 AM|true|true
6030|The Sexy Brutale|false|false|true|19|5139|https://psnprofiles.com/trophies/6030-the-sexy-brutale/|true|9 Jul 2018 6:53:50 AM|9 Jul 2018 12:24:09 PM|true|true
5280|Psycho-Pass: Mandatory Happiness|false|true|true|36|20361|https://psnprofiles.com/trophies/5280-psycho-pass-mandatory-happiness/|true|8 Jul 2018 9:08:59 PM|9 Jul 2018 5:04:56 AM|true|true
6772|Squareboy vs Bullies|false|true|false|27|914|https://psnprofiles.com/trophies/6772-squareboy-vs-bullies/|true|8 Jul 2018 2:01:49 AM|8 Jul 2018 5:36:17 AM|true|true
7020|Squareboy vs Bullies|false|false|true|27|1899|https://psnprofiles.com/trophies/7020-squareboy-vs-bullies/|true|8 Jul 2018 2:22:10 AM|8 Jul 2018 5:01:58 AM|true|true
5964|Horse Racing|false|false|true|9|230|https://psnprofiles.com/trophies/5964-horse-racing/|false|7 Jul 2018 10:07:52 PM|8 Jul 2018 1:20:38 AM|true|true
7319|Timothy vs the Aliens|false|false|true|25|210|https://psnprofiles.com/trophies/7319-timothy-vs-the-aliens/|true|7 Jul 2018 4:47:20 PM|7 Jul 2018 9:41:23 PM|true|true
6964|Chaos on Deponia|false|false|true|35|415|https://psnprofiles.com/trophies/6964-chaos-on-deponia/|true|7 Jul 2018 5:17:16 AM|7 Jul 2018 11:42:17 AM|true|true
5056|Knot|false|false|true|12|509|https://psnprofiles.com/trophies/5056-knot/|false|6 Jul 2018 3:35:15 PM|6 Jul 2018 5:09:59 PM|true|true
5556|Deponia|false|false|true|19|8346|https://psnprofiles.com/trophies/5556-deponia/|true|3 Jul 2018 4:09:48 AM|6 Jul 2018 3:27:06 PM|true|true
7359|One Eyed Kutkh|false|true|false|8|94|https://psnprofiles.com/trophies/7359-one-eyed-kutkh/|false|6 Jul 2018 10:06:37 AM|6 Jul 2018 10:44:40 AM|true|true
7245|One Eyed Kutkh|false|false|true|8|232|https://psnprofiles.com/trophies/7245-one-eyed-kutkh/|false|6 Jul 2018 10:06:33 AM|6 Jul 2018 10:44:29 AM|true|true
5032|Asemblance|false|false|true|8|700|https://psnprofiles.com/trophies/5032-asemblance/|false|6 Jul 2018 9:26:45 AM|6 Jul 2018 9:47:48 AM|true|true
2661|Arcade Archives: Mat Mania Exciting Hour|false|false|true|9|1681|https://psnprofiles.com/trophies/2661-arcade-archives-mat-mania-exciting-hour/|false|6 Jul 2018 8:49:46 AM|6 Jul 2018 9:00:47 AM|true|true
2927|Arcade Archives: Nova 2001|false|false|true|9|1515|https://psnprofiles.com/trophies/2927-arcade-archives-nova-2001/|false|6 Jul 2018 8:34:07 AM|6 Jul 2018 8:41:30 AM|true|true
5142|Arcade Archives: Contra|false|false|true|6|3140|https://psnprofiles.com/trophies/5142-arcade-archives-contra/|false|6 Jul 2018 8:09:56 AM|6 Jul 2018 8:29:57 AM|true|true
5940|Kona|false|false|true|36|2072|https://psnprofiles.com/trophies/5940-kona/|true|5 Jul 2018 5:42:23 PM|6 Jul 2018 7:57:31 AM|true|false
7232|Midnight Deluxe|false|false|true|14|3311|https://psnprofiles.com/trophies/7232-midnight-deluxe/|true|6 Jul 2018 4:27:34 AM|6 Jul 2018 4:57:18 AM|true|true
7233|Midnight Deluxe|false|true|false|14|1244|https://psnprofiles.com/trophies/7233-midnight-deluxe/|true|6 Jul 2018 3:35:04 AM|6 Jul 2018 4:20:40 AM|true|true
6988|Jak 3|false|false|true|47|6282|https://psnprofiles.com/trophies/6988-jak-3/|true|2 Jul 2018 5:35:12 PM|5 Jul 2018 3:45:08 PM|true|true
2439|ドリームクラブ
ホストガール　オンステージ|false|false|true|15|20305|https://psnprofiles.com/trophies/2439-ドリームクラブ-ホストガール-オンステージ/|false|5 Jul 2018 10:52:57 AM|5 Jul 2018 11:30:21 AM|true|true
6970|North|false|false|true|10|614|https://psnprofiles.com/trophies/6970-north/|false|5 Jul 2018 10:13:38 AM|5 Jul 2018 10:32:12 AM|true|true
7146|Midnight Deluxe|false|false|true|14|4854|https://psnprofiles.com/trophies/7146-midnight-deluxe/|true|5 Jul 2018 8:33:58 AM|5 Jul 2018 9:45:13 AM|true|true
6167|Deliriant|false|false|true|12|2361|https://psnprofiles.com/trophies/6167-deliriant/|false|5 Jul 2018 7:58:05 AM|5 Jul 2018 8:01:28 AM|true|true
6433|Demetrios|false|false|true|37|938|https://psnprofiles.com/trophies/6433-demetrios/|true|5 Jul 2018 3:28:30 AM|5 Jul 2018 7:44:19 AM|true|true
6444|Energy Balance|false|false|true|21|1365|https://psnprofiles.com/trophies/6444-energy-balance/|true|1 Jul 2018 12:43:47 PM|5 Jul 2018 2:52:27 AM|true|true
6660|36 Fragments of Midnight|false|true|false|12|2063|https://psnprofiles.com/trophies/6660-36-fragments-of-midnight/|true|4 Jul 2018 2:44:38 AM|4 Jul 2018 3:28:33 PM|true|false
7695|Old Man's Journey|false|false|true|13|1293|https://psnprofiles.com/trophies/7695-old-mans-journey/|true|4 Jul 2018 11:35:18 AM|4 Jul 2018 2:38:05 PM|true|true
5694|Gem Smashers|false|false|true|18|1918|https://psnprofiles.com/trophies/5694-gem-smashers/|true|4 Jul 2018 4:51:02 AM|4 Jul 2018 11:18:02 AM|true|true
7503|InkSplosion|false|false|true|14|3292|https://psnprofiles.com/trophies/7503-inksplosion/|true|4 Jul 2018 4:14:17 AM|4 Jul 2018 4:28:24 AM|true|true
